# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_lead_fork.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.347265, 0.29, 0.71, 0.349789
0.95, 0.345061, 0.29, 0.71, 0.350148
0.95, 0.351729, 0.29, 0.71, 0.356841
0.95, 0.34797, 0.29, 0.71, 0.35429
0.95, 0.337553, 0.29, 0.71, 0.345426
0.95, 0.348188, 0.29, 0.71, 0.349645
0.95, 0.357523, 0.29, 0.71, 0.356901
0.95, 0.35767, 0.29, 0.71, 0.356189
0.95, 0.343869, 0.29, 0.71, 0.348826
0.95, 0.347504, 0.29, 0.71, 0.354418
0.95, 0.338979, 0.29, 0.71, 0.344085
0.95, 0.352673, 0.29, 0.71, 0.352221
0.95, 0.337931, 0.29, 0.71, 0.348897
0.95, 0.344592, 0.29, 0.71, 0.347172
0.95, 0.348541, 0.29, 0.71, 0.349258
0.95, 0.347625, 0.29, 0.71, 0.354469
0.95, 0.346537, 0.29, 0.71, 0.352475
0.95, 0.378274, 0.3, 0.7, 0.379959
0.95, 0.378237, 0.3, 0.7, 0.378646
0.95, 0.364384, 0.3, 0.7, 0.368084
0.95, 0.351395, 0.3, 0.7, 0.360182
0.95, 0.369993, 0.3, 0.7, 0.371065
0.95, 0.36486, 0.3, 0.7, 0.366944
0.95, 0.357783, 0.3, 0.7, 0.368731
0.95, 0.368176, 0.3, 0.7, 0.370139
0.95, 0.365851, 0.3, 0.7, 0.370233
0.95, 0.372865, 0.3, 0.7, 0.378059
0.95, 0.372408, 0.3, 0.7, 0.369432
0.95, 0.364789, 0.3, 0.7, 0.365544
0.95, 0.364958, 0.3, 0.7, 0.366958
0.95, 0.366052, 0.3, 0.7, 0.374185
0.95, 0.360546, 0.3, 0.7, 0.365798
0.95, 0.363955, 0.3, 0.7, 0.367584
0.95, 0.360479, 0.3, 0.7, 0.358102
0.95, 0.364092, 0.3, 0.7, 0.37185
0.95, 0.368665, 0.3, 0.7, 0.376757
0.95, 0.351965, 0.3, 0.7, 0.357503
0.95, 0.362557, 0.3, 0.7, 0.364093
0.95, 0.366627, 0.3, 0.7, 0.369827
0.95, 0.369838, 0.3, 0.7, 0.377408
0.95, 0.369528, 0.3, 0.7, 0.378447
0.95, 0.353009, 0.3, 0.7, 0.360241
